-0.0264 , 0.0629 , 0.3908 , 8.369693999999999
-0.0258 , 0.0628 , 0.3900 , 8.463443999999999
-0.0266 , 0.0628 , 0.3911 , 8.510318999999999
-0.0257 , 0.0628 , 0.3901 , 8.588443999999999
-0.0257 , 0.0627 , 0.3903 , 8.713443999999999
-0.0256 , 0.0627 , 0.3905 , 8.729068999999999
-0.0256 , 0.0627 , 0.3905 , 8.791568999999999
-0.0258 , 0.0626 , 0.3909 , 8.869693999999999
-0.0259 , 0.0625 , 0.3911 , 9.041568999999999
-0.0253 , 0.0625 , 0.3903 , 9.104068999999999
-0.0253 , 0.0625 , 0.3903 , 9.182193999999999
-0.0253 , 0.0625 , 0.3902 , 9.275943999999999
-0.0260 , 0.0625 , 0.3912 , 9.354068999999999
-0.0260 , 0.0625 , 0.3911 , 9.432193999999999
-0.0260 , 0.0625 , 0.3911 , 9.494693999999999
-0.0253 , 0.0624 , 0.3902 , 9.557193999999999
-0.0253 , 0.0625 , 0.3903 , 9.650943999999999
-0.0254 , 0.0625 , 0.3904 , 9.697818999999999
-0.0254 , 0.0625 , 0.3904 , 9.885318999999999
-0.0253 , 0.0625 , 0.3902 , 9.916568999999999
-0.0257 , 0.0625 , 0.3909 , 9.994693999999999
-0.0256 , 0.0626 , 0.3908 , 10.057193999999999
-0.0252 , 0.0627 , 0.3905 , 10.182193999999999
-0.0241 , 0.0627 , 0.3893 , 10.244693999999999
-0.0232 , 0.0628 , 0.3885 , 10.307193999999999
-0.0224 , 0.0629 , 0.3879 , 10.463443999999999
-0.0217 , 0.0631 , 0.3876 , 10.541568999999999
-0.0205 , 0.0632 , 0.3867 , 10.588443999999999
-0.0191 , 0.0633 , 0.3863 , 10.729068999999999
-0.0178 , 0.0634 , 0.3853 , 10.775943999999999
-0.0160 , 0.0635 , 0.3837 , 10.838443999999999
-0.0152 , 0.0636 , 0.3833 , 10.963443999999999
-0.0140 , 0.0636 , 0.3825 , 11.104068999999999
-0.0133 , 0.0637 , 0.3821 , 11.244693999999999
-0.0130 , 0.0638 , 0.3823 , 11.275943999999999
-0.0130 , 0.0638 , 0.3823 , 11.432193999999999
-0.0119 , 0.0638 , 0.3813 , 11.572818999999999
-0.0116 , 0.0638 , 0.3811 , 11.744693999999999
-0.0116 , 0.0638 , 0.3811 , 11.791568999999999
-0.0112 , 0.0638 , 0.3809 , 11.838443999999999
-0.0110 , 0.0639 , 0.3811 , 11.979068999999999
-0.0103 , 0.0639 , 0.3804 , 12.057193999999999
-0.0102 , 0.0638 , 0.3803 , 12.104068999999999
-0.0099 , 0.0639 , 0.3801 , 12.275943999999999
-0.0097 , 0.0639 , 0.3801 , 12.432193999999999
-0.0096 , 0.0639 , 0.3804 , 12.494693999999999
-0.0093 , 0.0640 , 0.3803 , 12.541568999999999
-0.0088 , 0.0639 , 0.3795 , 12.697818999999999
-0.0091 , 0.0640 , 0.3800 , 12.869693999999999
-0.0087 , 0.0639 , 0.3796 , 13.041568999999999
-0.0089 , 0.0640 , 0.3801 , 13.119693999999999
-0.0089 , 0.0640 , 0.3801 , 13.166568999999999
-0.0084 , 0.0640 , 0.3799 , 13.260318999999999
-0.0078 , 0.0640 , 0.3792 , 13.307193999999999
-0.0077 , 0.0640 , 0.3791 , 13.432193999999999
-0.0078 , 0.0640 , 0.3792 , 13.463443999999999
-0.0080 , 0.0640 , 0.3793 , 13.510318999999999
-0.0086 , 0.0640 , 0.3800 , 13.572818999999999
-0.0086 , 0.0640 , 0.3799 , 13.619693999999999
-0.0083 , 0.0640 , 0.3794 , 13.729068999999999
-0.0083 , 0.0640 , 0.3794 , 13.791568999999999
-0.0083 , 0.0640 , 0.3795 , 13.916568999999999
-0.0085 , 0.0640 , 0.3799 , 13.963443999999999
-0.0079 , 0.0640 , 0.3793 , 14.072818999999999
-0.0076 , 0.0640 , 0.3791 , 14.150943999999999
-0.0075 , 0.0640 , 0.3791 , 14.307193999999999
-0.0077 , 0.0640 , 0.3797 , 14.416568999999999
-0.0072 , 0.0640 , 0.3793 , 14.525943999999999
-0.0066 , 0.0641 , 0.3790 , 14.541568999999999
-0.0065 , 0.0641 , 0.3790 , 14.572818999999999
-0.0059 , 0.0641 , 0.3784 , 14.604068999999999
-0.0056 , 0.0641 , 0.3782 , 14.635318999999999
-0.0056 , 0.0641 , 0.3787 , 14.666568999999999
-0.0049 , 0.0641 , 0.3783 , 14.697818999999999
-0.0045 , 0.0642 , 0.3780 , 14.760318999999999
-0.0041 , 0.0641 , 0.3776 , 14.932193999999999
-0.0040 , 0.0642 , 0.3777 , 15.104068999999999
-0.0040 , 0.0642 , 0.3777 , 15.182193999999999
-0.0040 , 0.0642 , 0.3777 , 15.307193999999999
-0.0066 , 0.0640 , 0.3793 , 15.385318999999999
-0.0089 , 0.0639 , 0.3804 , 15.541568999999999
-0.0105 , 0.0638 , 0.3806 , 15.666568999999999
-0.0128 , 0.0638 , 0.3823 , 15.854068999999999
-0.0146 , 0.0636 , 0.3834 , 15.916568999999999
-0.0146 , 0.0636 , 0.3834 , 15.979068999999999
-0.0168 , 0.0634 , 0.3847 , 16.041569
-0.0182 , 0.0633 , 0.3853 , 16.104069
-0.0196 , 0.0631 , 0.3863 , 16.182194
-0.0221 , 0.0630 , 0.3879 , 16.229069
-0.0239 , 0.0628 , 0.3894 , 16.275944
-0.0251 , 0.0624 , 0.3900 , 16.479069
-0.0251 , 0.0621 , 0.3902 , 16.541569
-0.0258 , 0.0621 , 0.3910 , 16.588444
-0.0259 , 0.0621 , 0.3912 , 16.729069
-0.0260 , 0.0621 , 0.3913 , 16.869694
-0.0261 , 0.0620 , 0.3914 , 17.025944
-0.0253 , 0.0620 , 0.3903 , 17.229069
-0.0252 , 0.0620 , 0.3903 , 17.291569
-0.0252 , 0.0620 , 0.3903 , 17.400944
-0.0262 , 0.0620 , 0.3915 , 17.510319
-0.0252 , 0.0620 , 0.3900 , 17.619694
-0.0262 , 0.0619 , 0.3910 , 17.729069
-0.0257 , 0.0621 , 0.3906 , 17.854069
-0.0250 , 0.0626 , 0.3901 , 17.932194
-0.0229 , 0.0631 , 0.3874 , 18.104069
-0.0225 , 0.0631 , 0.3859 , 18.275944
-0.0228 , 0.0631 , 0.3856 , 18.416569
-0.0229 , 0.0632 , 0.3851 , 18.510319
-0.0235 , 0.0633 , 0.3847 , 18.557194
-0.0236 , 0.0634 , 0.3834 , 18.650944
-0.0235 , 0.0635 , 0.3818 , 18.760319
-0.0241 , 0.0636 , 0.3813 , 18.869694
-0.0254 , 0.0638 , 0.3818 , 18.932194
-0.0254 , 0.0639 , 0.3807 , 19.010319
-0.0254 , 0.0639 , 0.3799 , 19.072819
-0.0263 , 0.0641 , 0.3803 , 19.119694
-0.0263 , 0.0641 , 0.3798 , 19.322819
-0.0258 , 0.0642 , 0.3790 , 19.369694
-0.0260 , 0.0643 , 0.3791 , 19.572819
-0.0262 , 0.0643 , 0.3788 , 19.650944
-0.0271 , 0.0644 , 0.3789 , 19.807194
-0.0273 , 0.0644 , 0.3782 , 19.963444
-0.0277 , 0.0645 , 0.3778 , 20.150944
-0.0285 , 0.0646 , 0.3777 , 20.354069
-0.0293 , 0.0646 , 0.3778 , 20.416569
-0.0295 , 0.0647 , 0.3771 , 20.572819
-0.0299 , 0.0647 , 0.3767 , 20.775944
-0.0306 , 0.0647 , 0.3770 , 20.885319
-0.0310 , 0.0648 , 0.3767 , 21.010319
-0.0310 , 0.0648 , 0.3759 , 21.057194
-0.0317 , 0.0648 , 0.3762 , 21.197819
-0.0319 , 0.0648 , 0.3759 , 21.229069
-0.0319 , 0.0648 , 0.3759 , 21.275944
-0.0323 , 0.0649 , 0.3764 , 21.338444
-0.0323 , 0.0649 , 0.3759 , 21.369694
-0.0326 , 0.0649 , 0.3759 , 21.510319
-0.0329 , 0.0650 , 0.3763 , 21.572819
-0.0328 , 0.0650 , 0.3761 , 21.619694
-0.0327 , 0.0650 , 0.3760 , 21.666569
-0.0333 , 0.0650 , 0.3764 , 21.682194
-0.0333 , 0.0650 , 0.3764 , 21.822819
-0.0330 , 0.0649 , 0.3757 , 21.854069
-0.0332 , 0.0650 , 0.3756 , 21.900944
-0.0334 , 0.0649 , 0.3754 , 22.041569
-0.0335 , 0.0649 , 0.3751 , 22.072819
-0.0344 , 0.0650 , 0.3758 , 22.088444
-0.0343 , 0.0650 , 0.3753 , 22.135319
-0.0353 , 0.0650 , 0.3758 , 22.182194
-0.0353 , 0.0650 , 0.3758 , 22.229069
-0.0355 , 0.0650 , 0.3750 , 22.291569
-0.0362 , 0.0651 , 0.3750 , 22.385319
-0.0369 , 0.0651 , 0.3751 , 22.447819
-0.0366 , 0.0651 , 0.3746 , 22.572819
-0.0370 , 0.0651 , 0.3750 , 22.760319
-0.0369 , 0.0651 , 0.3746 , 22.869694
-0.0370 , 0.0651 , 0.3747 , 22.916569
-0.0372 , 0.0651 , 0.3750 , 23.010319
-0.0369 , 0.0651 , 0.3745 , 23.041569
-0.0370 , 0.0651 , 0.3751 , 23.072819
-0.0366 , 0.0651 , 0.3751 , 23.182194
-0.0361 , 0.0650 , 0.3768 , 23.213444
-0.0340 , 0.0648 , 0.3779 , 23.244694
-0.0313 , 0.0646 , 0.3798 , 23.260319
-0.8742 , -1.4828 , 2.9516 , 23.260319
-0.0282 , 0.0643 , 0.3814 , 23.291569
-0.0257 , 0.0640 , 0.3823 , 23.338444
-0.0232 , 0.0637 , 0.3828 , 23.354069
-0.0232 , 0.0637 , 0.3828 , 23.400944
-0.0226 , 0.0634 , 0.3848 , 23.463444
-0.0228 , 0.0631 , 0.3866 , 23.588444
-0.0222 , 0.0630 , 0.3880 , 23.650944
-0.0233 , 0.0621 , 0.3895 , 23.807194
-0.0238 , 0.0620 , 0.3903 , 23.869694
-0.0238 , 0.0620 , 0.3903 , 23.932194
-0.0245 , 0.0621 , 0.3912 , 23.979069
-0.0246 , 0.0621 , 0.3913 , 24.088444
-0.0246 , 0.0621 , 0.3914 , 24.135319
-0.0246 , 0.0621 , 0.3914 , 24.182194
-0.0244 , 0.0621 , 0.3911 , 24.213444
-0.0240 , 0.0622 , 0.3906 , 24.354069
-0.0236 , 0.0622 , 0.3902 , 24.416569
-0.0239 , 0.0623 , 0.3909 , 24.463444
-0.0216 , 0.0624 , 0.3886 , 24.541569
-0.0193 , 0.0626 , 0.3870 , 24.682194
-0.0152 , 0.0630 , 0.3849 , 24.869694
-0.0129 , 0.0634 , 0.3843 , 24.916569
-0.0093 , 0.0637 , 0.3812 , 25.072819
-0.0093 , 0.0637 , 0.3812 , 25.229069
-0.0074 , 0.0638 , 0.3796 , 25.291569
-0.0064 , 0.0639 , 0.3795 , 25.354069
-0.0052 , 0.0640 , 0.3788 , 25.447819
-0.0043 , 0.0640 , 0.3787 , 25.479069
-0.0033 , 0.0641 , 0.3779 , 25.588444
-0.0032 , 0.0641 , 0.3785 , 25.713444
-0.0027 , 0.0642 , 0.3780 , 25.775944
-0.0015 , 0.0642 , 0.3769 , 25.947819
-0.0014 , 0.0643 , 0.3773 , 26.072819
-0.0006 , 0.0643 , 0.3773 , 26.135319
0.0003 , 0.0644 , 0.3769 , 26.197819
0.0011 , 0.0644 , 0.3760 , 26.275944
0.0011 , 0.0643 , 0.3759 , 26.463444
0.0012 , 0.0643 , 0.3759 , 26.635319
0.0012 , 0.0644 , 0.3759 , 26.729069
0.0011 , 0.0644 , 0.3763 , 26.854069
0.0011 , 0.0644 , 0.3762 , 26.916569
0.0010 , 0.0646 , 0.3761 , 26.963444
0.0012 , 0.0647 , 0.3759 , 26.994694
0.0016 , 0.0649 , 0.3754 , 27.025944
0.0020 , 0.0651 , 0.3749 , 27.072819
0.0017 , 0.0652 , 0.3754 , 27.088444
0.0017 , 0.0652 , 0.3753 , 27.119694
0.0017 , 0.0652 , 0.3753 , 27.182194
0.0021 , 0.0652 , 0.3743 , 27.291569
0.0014 , 0.0652 , 0.3750 , 27.416569
0.0014 , 0.0652 , 0.3749 , 27.494694
0.0005 , 0.0652 , 0.3758 , 27.588444
0.0006 , 0.0652 , 0.3755 , 27.635319
0.0003 , 0.0652 , 0.3757 , 27.760319
0.0004 , 0.0651 , 0.3753 , 27.791569
-0.0005 , 0.0652 , 0.3761 , 27.807194
-0.0004 , 0.0651 , 0.3756 , 27.854069
-0.0007 , 0.0651 , 0.3756 , 27.994694
-0.0015 , 0.0651 , 0.3764 , 28.057194
-0.0014 , 0.0651 , 0.3760 , 28.119694
-0.0015 , 0.0651 , 0.3759 , 28.213444
-0.0019 , 0.0651 , 0.3766 , 28.260319
-0.0014 , 0.0651 , 0.3759 , 28.385319
-0.0012 , 0.0651 , 0.3758 , 28.479069
-0.0009 , 0.0652 , 0.3757 , 28.525944
-0.0007 , 0.0652 , 0.3756 , 28.588444
-0.0007 , 0.0652 , 0.3755 , 28.729069
-0.0007 , 0.0652 , 0.3755 , 28.791569
-0.0012 , 0.0653 , 0.3760 , 28.838444
-0.0016 , 0.0653 , 0.3763 , 29.025944
-0.0013 , 0.0652 , 0.3758 , 29.260319
-0.0013 , 0.0652 , 0.3758 , 29.322819
-0.0016 , 0.0653 , 0.3764 , 29.385319
-0.0010 , 0.0652 , 0.3757 , 29.510319
-0.0011 , 0.0653 , 0.3760 , 29.557194
-0.0007 , 0.0652 , 0.3756 , 29.744694
-0.0006 , 0.0652 , 0.3755 , 29.791569
-0.0008 , 0.0652 , 0.3757 , 29.854069
-0.0007 , 0.0652 , 0.3755 , 29.900944
-0.0006 , 0.0652 , 0.3756 , 30.041569
-0.0010 , 0.0653 , 0.3761 , 30.119694
-0.0008 , 0.0652 , 0.3753 , 30.369694
-0.0018 , 0.0652 , 0.3763 , 30.666569
-0.0018 , 0.0652 , 0.3763 , 30.838444
-0.0019 , 0.0653 , 0.3763 , 31.072819
-0.0021 , 0.0652 , 0.3765 , 31.135319
-0.0017 , 0.0653 , 0.3762 , 31.197819
-0.0012 , 0.0653 , 0.3761 , 31.244694
-0.0012 , 0.0653 , 0.3761 , 31.416569
-0.0005 , 0.0653 , 0.3756 , 31.525944
-0.0007 , 0.0653 , 0.3761 , 31.650944
-0.0007 , 0.0653 , 0.3761 , 31.744694
-0.0007 , 0.0653 , 0.3759 , 31.822819
-0.0007 , 0.0653 , 0.3758 , 31.932194
-0.0008 , 0.0653 , 0.3758 , 31.947819
-0.0008 , 0.0653 , 0.3758 , 32.088444
-0.0008 , 0.0653 , 0.3757 , 32.104069
-0.0007 , 0.0652 , 0.3754 , 32.244694
-0.0007 , 0.0652 , 0.3755 , 32.307194
-0.0007 , 0.0653 , 0.3756 , 32.354069
-0.0009 , 0.0653 , 0.3759 , 32.494694
-0.0007 , 0.0653 , 0.3758 , 32.541569
-0.0007 , 0.0653 , 0.3759 , 32.604069
-0.0008 , 0.0653 , 0.3760 , 32.666569
-0.0007 , 0.0653 , 0.3758 , 32.744694
-0.0006 , 0.0653 , 0.3757 , 32.807194
-0.0007 , 0.0653 , 0.3761 , 32.854069
-0.0004 , 0.0653 , 0.3759 , 33.025944
0.0002 , 0.0653 , 0.3751 , 33.197819
-0.0003 , 0.0653 , 0.3759 , 33.338444
0.0001 , 0.0653 , 0.3752 , 33.494694
0.0001 , 0.0653 , 0.3752 , 33.541569
0.0000 , 0.0653 , 0.3753 , 33.697819
0.0000 , 0.0653 , 0.3753 , 33.775944
0.0002 , 0.0653 , 0.3750 , 33.838444
0.0003 , 0.0653 , 0.3751 , 33.963444
0.0000 , 0.0653 , 0.3755 , 34.072819
0.0003 , 0.0653 , 0.3752 , 34.182194
-0.0000 , 0.0653 , 0.3757 , 34.307194
0.0002 , 0.0653 , 0.3752 , 34.432194
-0.0001 , 0.0653 , 0.3758 , 34.604069
0.0004 , 0.0653 , 0.3750 , 34.697819
0.0003 , 0.0653 , 0.3752 , 34.869694
0.0005 , 0.0653 , 0.3751 , 34.963444
0.0007 , 0.0653 , 0.3751 , 35.150944
0.0011 , 0.0653 , 0.3749 , 35.369694
0.0010 , 0.0654 , 0.3752 , 35.510319
0.0011 , 0.0653 , 0.3752 , 35.729069
0.0011 , 0.0654 , 0.3752 , 35.854069
0.0011 , 0.0654 , 0.3753 , 36.025944
0.0015 , 0.0653 , 0.3748 , 36.088444
0.0015 , 0.0653 , 0.3748 , 36.213444
0.0016 , 0.0653 , 0.3747 , 36.307194
0.0012 , 0.0654 , 0.3752 , 36.447819
0.0012 , 0.0654 , 0.3752 , 36.604069
0.0017 , 0.0654 , 0.3746 , 36.650944
0.0012 , 0.0654 , 0.3752 , 36.713444
0.0012 , 0.0654 , 0.3753 , 36.869694
0.0012 , 0.0654 , 0.3753 , 37.041569
0.0014 , 0.0653 , 0.3748 , 37.072819
0.0012 , 0.0654 , 0.3751 , 37.213444
0.0013 , 0.0653 , 0.3749 , 37.338444
0.0015 , 0.0653 , 0.3747 , 37.369694
0.0014 , 0.0653 , 0.3749 , 37.604069
0.0015 , 0.0654 , 0.3748 , 37.635319
0.0010 , 0.0654 , 0.3755 , 37.666569
0.0014 , 0.0653 , 0.3748 , 37.791569
0.0014 , 0.0654 , 0.3749 , 37.838444
0.0015 , 0.0653 , 0.3747 , 38.057194
0.0015 , 0.0653 , 0.3747 , 38.166569
0.0015 , 0.0653 , 0.3747 , 38.385319
0.0011 , 0.0654 , 0.3752 , 38.479069
0.0011 , 0.0654 , 0.3752 , 38.604069
0.0013 , 0.0653 , 0.3747 , 38.729069
0.0005 , 0.0653 , 0.3756 , 38.900944
0.0008 , 0.0653 , 0.3750 , 39.041569
0.0002 , 0.0653 , 0.3756 , 39.275944
0.0001 , 0.0653 , 0.3753 , 39.385319
-0.0003 , 0.0653 , 0.3758 , 39.494694
-0.0003 , 0.0653 , 0.3758 , 39.541569
-0.0009 , 0.0653 , 0.3761 , 39.588444
-0.0018 , 0.0653 , 0.3762 , 39.650944
-0.0027 , 0.0651 , 0.3763 , 39.713444
-0.0071 , 0.0650 , 0.3785 , 39.775944
-0.0092 , 0.0649 , 0.3793 , 39.807194
-0.0092 , 0.0649 , 0.3793 , 39.807194
-0.0113 , 0.0647 , 0.3803 , 39.947819
-0.0146 , 0.0647 , 0.3827 , 40.072819
-0.0175 , 0.0645 , 0.3845 , 40.260319
-0.0192 , 0.0642 , 0.3850 , 40.322819
-0.0226 , 0.0639 , 0.3871 , 40.463444
-0.0262 , 0.0636 , 0.3903 , 40.510319
-0.0265 , 0.0634 , 0.3900 , 40.541569
-0.0265 , 0.0634 , 0.3901 , 40.604069
-0.0266 , 0.0634 , 0.3902 , 40.666569
-0.0266 , 0.0634 , 0.3901 , 40.729069
-0.0267 , 0.0634 , 0.3902 , 40.775944
-0.0273 , 0.0635 , 0.3911 , 40.947819
-0.0267 , 0.0634 , 0.3902 , 41.010319
-0.0267 , 0.0634 , 0.3902 , 41.119694
-0.0266 , 0.0634 , 0.3900 , 41.213444
-0.0266 , 0.0634 , 0.3901 , 41.291569
-0.0266 , 0.0634 , 0.3901 , 41.369694
-0.0274 , 0.0635 , 0.3910 , 41.572819
-0.0267 , 0.0634 , 0.3902 , 41.807194
-0.0267 , 0.0634 , 0.3902 , 41.854069
-0.0268 , 0.0634 , 0.3903 , 41.900944
-0.0274 , 0.0635 , 0.3911 , 41.963444
-0.0275 , 0.0635 , 0.3912 , 42.025944
-0.0275 , 0.0635 , 0.3912 , 42.088444
-0.0275 , 0.0635 , 0.3911 , 42.135319
-0.0276 , 0.0635 , 0.3913 , 42.182194
-0.0268 , 0.0634 , 0.3902 , 42.307194
-0.0274 , 0.0634 , 0.3910 , 42.432194
-0.0275 , 0.0635 , 0.3910 , 42.479069
-0.0275 , 0.0635 , 0.3910 , 42.541569
-0.0274 , 0.0634 , 0.3909 , 42.650944
-0.0274 , 0.0634 , 0.3909 , 42.869694
-0.0275 , 0.0635 , 0.3910 , 42.994694
-0.0274 , 0.0635 , 0.3910 , 43.072819
-0.0275 , 0.0634 , 0.3910 , 43.119694
-0.0274 , 0.0634 , 0.3909 , 43.182194
-0.0274 , 0.0634 , 0.3910 , 43.338444
-0.0275 , 0.0634 , 0.3911 , 43.494694
-0.0275 , 0.0634 , 0.3910 , 43.604069
-0.0276 , 0.0635 , 0.3911 , 43.650944
-0.0275 , 0.0634 , 0.3910 , 43.791569
-0.0275 , 0.0634 , 0.3910 , 43.838444
-0.0273 , 0.0634 , 0.3908 , 43.947819
-0.0275 , 0.0635 , 0.3910 , 43.994694
-0.0275 , 0.0635 , 0.3910 , 44.166569
-0.0268 , 0.0636 , 0.3900 , 44.338444
-0.0265 , 0.0636 , 0.3896 , 44.400944
-0.8743 , -1.4829 , 2.9519 , 44.400944
-0.0270 , 0.0638 , 0.3904 , 44.541569
-0.0266 , 0.0644 , 0.3903 , 44.697819
-0.0266 , 0.0644 , 0.3903 , 44.760319
-0.0259 , 0.0650 , 0.3895 , 44.822819
-0.0244 , 0.0659 , 0.3877 , 44.885319
-0.0228 , 0.0670 , 0.3860 , 44.932194
-0.0226 , 0.0670 , 0.3856 , 45.010319
-0.0232 , 0.0665 , 0.3863 , 45.057194
-0.0246 , 0.0661 , 0.3883 , 45.213444
-0.0265 , 0.0661 , 0.3910 , 45.275944
-0.0290 , 0.0662 , 0.3940 , 45.338444
-0.0307 , 0.0659 , 0.3962 , 45.432194
-0.0318 , 0.0652 , 0.3979 , 45.494694
-0.0320 , 0.0647 , 0.3982 , 45.557194
-0.0318 , 0.0642 , 0.3981 , 45.650944
-0.0315 , 0.0638 , 0.3979 , 45.807194
-0.0314 , 0.0633 , 0.3977 , 45.900944
-0.0311 , 0.0628 , 0.3972 , 45.947819
-0.0311 , 0.0628 , 0.3972 , 46.010319
-0.0310 , 0.0624 , 0.3971 , 46.072819
-0.0310 , 0.0621 , 0.3970 , 46.135319
-0.0308 , 0.0618 , 0.3969 , 46.197819
-0.0307 , 0.0616 , 0.3969 , 46.275944
-0.0303 , 0.0614 , 0.3964 , 46.338444
-0.0302 , 0.0611 , 0.3964 , 46.416569
-0.0302 , 0.0610 , 0.3963 , 46.557194
-0.0299 , 0.0609 , 0.3960 , 46.713444
-0.0301 , 0.0608 , 0.3962 , 46.791569
-0.0303 , 0.0608 , 0.3965 , 46.900944
-0.0304 , 0.0609 , 0.3966 , 47.088444
-0.0298 , 0.0609 , 0.3959 , 47.182194
-0.0298 , 0.0609 , 0.3959 , 47.291569
-0.0296 , 0.0609 , 0.3958 , 47.354069
-0.0297 , 0.0609 , 0.3959 , 47.510319
-0.0297 , 0.0606 , 0.3958 , 47.729069
-0.0300 , 0.0605 , 0.3962 , 47.760319
-0.0300 , 0.0602 , 0.3960 , 47.791569
-0.0301 , 0.0599 , 0.3961 , 47.807194
-0.0298 , 0.0595 , 0.3957 , 47.854069
-0.0297 , 0.0592 , 0.3956 , 47.932194
-0.0296 , 0.0589 , 0.3955 , 47.994694
-0.0294 , 0.0585 , 0.3954 , 48.150944
-0.0292 , 0.0581 , 0.3954 , 48.197819
-0.0287 , 0.0577 , 0.3947 , 48.244694
-0.0286 , 0.0573 , 0.3946 , 48.416569
-0.0285 , 0.0569 , 0.3945 , 48.557194
-0.0284 , 0.0564 , 0.3944 , 48.713444
-0.0284 , 0.0564 , 0.3944 , 48.760319
-0.0282 , 0.0560 , 0.3941 , 48.791569
-0.0286 , 0.0557 , 0.3945 , 48.854069
-0.0282 , 0.0556 , 0.3939 , 48.916569
